Month,Day,Temperature,Hour,Aerosol Optical Depth,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,valor
3,10,20.5,8,0.08,5.6,28,276,48,37.69,85.77,878,1.3,69,77.2
3,10,23.3,9,0.081,5.5,69,697,285,31.56,72.02,879,1.4,25,19.79
3,10,25.8,10,0.084,5.1,228,400,438,26.39,58.27,879,1.4,295,0.0
3,10,27.4,11,0.091,4.6,293,570,698,23.34,44.82,879,1.5,280,0.0
3,10,28.5,12,0.099,4.5,382,496,802,21.73,32.2,878,1.5,273,0.0
3,10,29.1,13,0.108,4.8,366,572,896,21.32,22.01,878,1.6,268,0.0
3,10,29.2,14,0.121,5.2,312,626,905,21.81,18.82,878,1.7,263,0.0
3,10,28.9,15,0.133,5.7,147,936,992,22.99,25.43,878,1.8,257,0.0
3,10,28.3,16,0.143,6.1,143,894,858,24.49,36.88,878,1.9,251,0.0
3,10,27.2,17,0.15,6.5,132,824,662,26.86,49.92,878,2.0,246,0.0
3,10,25.6,18,0.179,7.0,118,678,421,30.5,63.54,878,2.0,242,0.0
3,10,23.5,19,0.176,7.6,75,437,171,36.16,77.34,879,2.0,242,0.0
3,10,21.1,20,0.169,8.7,0,0,0,44.89,91.28,879,1.9,246,76.1
3,10,19.8,21,0.16,9.4,0,0,0,50.95,105.04,879,1.8,239,87.41
3,10,19.2,22,0.15,9.4,0,0,0,53.08,118.51,880,1.7,124,84.76
3,10,18.6,23,0.14,8.9,0,0,0,53.39,131.38,880,1.7,90,84.76
3,10,18.5,24,0.131,8.2,0,0,0,51.19,142.95,879,1.6,78,84.76
3,11,18.7,1,0.123,7.7,0,0,0,48.65,151.54,879,1.5,66,87.63
3,11,18.7,2,0.116,7.4,0,0,0,47.87,153.98,879,1.5,45,75.96
3,11,18.4,3,0.11,7.4,0,0,0,48.54,148.8,878,1.4,18,73.75
3,11,18.1,4,0.105,7.2,0,0,0,49.05,138.77,878,1.4,7,74.77
3,11,17.9,5,0.099,6.9,0,0,0,48.68,126.59,878,1.3,19,86.31
3,11,17.8,6,0.094,6.5,0,0,0,47.4,113.44,878,1.3,43,98.53
3,11,17.7,7,0.089,5.8,0,0,0,45.49,99.83,878,1.3,56,103.44
3,11,20.3,8,0.085,5.0,27,268,47,36.66,85.86,879,1.2,54,111.88
3,11,23.8,9,0.083,4.8,70,700,285,29.14,72.11,879,1.2,23,51.88
3,11,27.0,10,0.083,4.0,92,859,542,22.87,58.37,879,1.2,295,0.0
3,11,29.0,11,0.087,3.8,109,933,769,19.99,44.95,879,1.2,282,0.0
3,11,30.3,12,0.088,3.9,118,971,938,18.77,32.39,879,1.3,277,0.0
3,11,31.0,13,0.099,4.3,130,983,1039,18.47,22.31,878,1.3,274,0.0
3,11,31.1,14,0.112,4.8,138,974,1058,19.05,19.22,878,1.4,271,0.0
3,11,31.0,15,0.08,5.1,117,986,1005,19.57,25.77,877,1.5,268,0.0
3,11,30.4,16,0.09,5.4,116,947,871,20.63,37.15,877,1.6,265,0.0
3,11,29.2,17,0.098,5.6,108,885,675,22.47,50.16,877,1.6,261,0.0
3,11,27.5,18,0.106,6.0,93,767,432,25.42,63.75,877,1.7,259,0.0
3,11,25.1,19,0.112,6.8,63,527,176,31.08,77.55,878,1.7,260,0.0
3,11,22.5,20,0.118,8.2,0,0,0,39.83,91.49,878,1.7,261,52.55
3,11,21.1,21,0.123,9.0,0,0,0,45.81,105.26,879,1.8,260,85.46
3,11,20.5,22,0.126,9.1,0,0,0,47.86,118.75,879,1.8,79,70.7
3,11,20.0,23,0.126,8.7,0,0,0,48.17,131.66,879,1.8,73,71.17
3,11,19.9,24,0.125,8.3,0,0,0,47.04,143.28,879,1.8,65,71.17
3,12,19.7,1,0.123,8.2,0,0,0,47.28,151.93,879,1.8,39,73.47
3,12,18.9,2,0.123,8.6,0,0,0,51.08,154.37,879,1.8,355,76.31
3,12,17.9,3,0.122,9.1,0,0,0,56.3,149.09,879,1.8,350,77.74
3,12,17.6,4,0.117,9.1,0,0,0,57.61,138.98,879,1.8,3,78.42
3,12,17.7,5,0.111,8.6,0,0,0,55.29,126.73,879,1.8,40,78.42
3,12,17.8,6,0.108,7.8,0,0,0,52.02,113.55,879,1.8,82,78.42
3,12,17.9,7,0.109,7.0,0,0,0,48.81,99.93,879,1.8,97,88.15
3,12,20.7,8,0.11,6.1,28,216,43,38.7,85.94,879,1.8,101,113.62
3,12,24.2,9,0.11,5.1,77,639,272,29.17,72.2,879,1.9,118,37.46
3,12,27.3,10,0.113,4.2,104,802,523,22.69,58.47,879,1.9,258,0.0
3,12,29.5,11,0.116,3.6,122,883,746,19.16,45.08,879,1.9,261,0.0
3,12,31.2,12,0.093,3.2,121,945,917,16.88,32.58,878,2.0,262,0.0
3,12,32.3,13,0.095,3.0,127,962,1015,15.72,22.62,878,2.1,261,0.0
3,12,32.7,14,0.098,3.2,130,965,1039,15.55,19.62,877,2.1,259,0.0
3,12,32.4,15,0.137,3.6,148,920,975,16.32,26.11,877,2.2,257,0.0
3,12,31.7,16,0.146,4.1,144,878,842,17.49,37.43,876,2.3,256,0.0
3,12,30.5,17,0.157,4.5,134,804,646,19.31,50.39,876,2.4,255,0.0
3,12,28.7,18,0.165,5.1,113,676,409,22.31,63.97,877,2.4,254,0.0
3,12,26.0,19,0.17,6.1,73,421,162,28.1,77.76,877,2.4,257,0.0
3,12,23.2,20,0.174,7.8,0,0,0,37.15,91.7,878,2.4,268,75.24
3,12,21.6,21,0.173,8.8,0,0,0,43.89,105.48,879,2.4,291,91.42
3,12,21.2,22,0.167,9.0,0,0,0,45.69,119.0,879,2.5,359,72.09
3,12,20.9,23,0.158,9.0,0,0,0,46.32,131.93,879,2.5,34,72.01
3,12,20.8,24,0.155,9.0,0,0,0,46.64,143.6,879,2.6,27,68.54
3,13,20.4,1,0.159,9.1,0,0,0,48.35,152.31,879,2.7,358,68.21
3,13,19.8,2,0.166,9.3,0,0,0,50.67,154.75,878,2.8,344,68.96
3,13,19.3,3,0.174,9.3,0,0,0,52.35,149.38,878,2.8,339,67.16
3,13,18.7,4,0.177,9.3,0,0,0,54.42,139.18,878,2.9,341,66.8
3,13,18.3,5,0.176,9.4,0,0,0,55.97,126.88,878,2.9,345,70.79
3,13,18.1,6,0.173,9.3,0,0,0,56.38,113.66,878,2.9,1,74.87
3,13,18.2,7,0.172,9.0,0,0,0,55.1,100.02,878,2.9,24,77.23
3,13,20.6,8,0.17,8.6,19,0,19,46.21,86.03,878,2.9,39,97.71
3,13,23.9,9,0.169,8.1,171,26,179,36.41,72.29,879,2.9,1,37.67
3,13,27.0,10,0.172,7.2,124,718,499,28.46,58.57,878,2.9,313,0.0
3,13,29.1,11,0.179,6.5,411,274,603,24.1,45.21,878,3.0,294,0.0
3,13,30.3,12,0.161,6.4,153,869,884,22.28,32.78,878,3.0,288,0.0
3,13,30.9,13,0.163,6.5,161,894,984,21.6,22.93,877,2.9,286,0.0
3,13,31.1,14,0.166,6.6,165,897,1007,21.52,20.02,877,2.9,286,0.0
3,13,30.9,15,0.118,6.6,136,920,960,21.89,26.45,876,2.9,284,0.0
3,13,30.4,16,0.123,6.7,131,887,832,22.63,37.71,876,2.8,282,0.0
3,13,29.5,17,0.127,6.7,119,823,641,23.85,50.63,876,2.8,277,0.0
3,13,28.3,18,0.13,6.8,99,707,406,25.78,64.19,876,2.8,272,0.0
3,13,26.3,19,0.134,7.2,64,459,160,29.76,77.97,876,2.8,270,0.0
3,13,24.0,20,0.134,8.0,0,0,0,35.94,91.91,877,2.8,270,57.71
3,13,22.6,21,0.132,8.5,0,0,0,40.61,105.71,877,2.8,274,88.18
3,13,21.9,22,0.127,8.7,0,0,0,42.82,119.24,878,2.7,315,77.0
3,13,21.5,23,0.124,8.7,0,0,0,43.92,132.21,878,2.7,7,70.94
3,13,20.8,24,0.127,8.9,0,0,0,46.42,143.93,878,2.8,353,66.93
3,14,19.6,1,0.135,9.4,0,0,0,51.9,152.7,878,2.8,341,71.41
3,14,18.4,2,0.145,10.3,0,0,0,59.09,155.14,878,2.8,340,75.01
3,14,17.5,3,0.152,10.9,0,0,0,65.27,149.66,878,2.8,350,77.02
3,14,17.3,4,0.148,11.0,0,0,0,66.38,139.37,878,2.8,14,71.36
3,14,17.7,5,0.138,10.4,0,0,0,62.51,127.02,877,2.7,49,74.4
3,14,18.1,6,0.128,9.7,0,0,0,57.87,113.77,877,2.6,77,72.11
3,14,18.7,7,0.12,8.9,0,0,0,52.82,100.11,877,2.5,82,73.13
3,14,21.8,8,0.116,8.2,36,9,36,41.57,86.11,877,2.5,68,80.72
3,14,25.0,9,0.114,7.2,77,619,264,32.06,72.38,877,2.4,356,30.92
3,14,27.5,10,0.113,5.7,103,789,513,25.01,58.68,877,2.4,317,0.0
3,14,29.3,11,0.114,4.5,120,872,733,20.74,45.35,877,2.4,303,0.0
3,14,30.5,12,0.109,3.9,128,924,903,18.48,32.98,877,2.3,296,0.0
3,14,31.0,13,0.112,3.5,136,943,1003,17.45,23.24,877,2.3,291,0.0
3,14,31.1,14,0.115,3.3,139,943,1023,17.19,20.42,877,2.4,287,0.0
3,14,31.0,15,0.116,3.1,136,930,967,16.99,26.8,877,2.4,285,0.0
3,14,30.5,16,0.118,3.1,129,898,837,17.43,37.99,876,2.4,284,0.0
3,14,29.5,17,0.122,3.3,118,832,643,18.78,50.88,876,2.5,282,0.0
3,14,28.1,18,0.124,3.6,97,717,407,20.88,64.41,877,2.5,282,0.0
3,14,26.1,19,0.127,4.3,63,468,159,24.62,78.19,877,2.5,281,0.0
3,14,23.6,20,0.131,5.7,0,0,0,31.39,92.13,877,2.5,278,53.65
3,14,22.1,21,0.132,6.7,0,0,0,37.02,105.93,878,2.5,283,69.93
3,14,21.5,22,0.127,7.1,0,0,0,39.48,119.48,878,2.5,25,65.62
3,14,21.2,23,0.121,7.4,0,0,0,40.99,132.48,878,2.5,58,69.75
3,14,20.7,24,0.117,7.8,0,0,0,43.47,144.26,877,2.5,5,71.49
3,15,19.9,1,0.116,8.1,0,0,0,46.67,153.09,877,2.5,334,74.82
3,15,18.9,2,0.115,8.4,0,0,0,50.39,155.52,877,2.5,342,76.2
3,15,18.2,3,0.116,8.7,0,0,0,53.69,149.95,877,2.5,354,75.04
3,15,17.6,4,0.116,9.1,0,0,0,57.43,139.57,877,2.5,6,76.87
3,15,17.4,5,0.114,9.5,0,0,0,59.61,127.16,877,2.5,18,78.91
3,15,17.4,6,0.11,9.6,0,0,0,60.07,113.88,877,2.4,34,80.74
3,15,17.7,7,0.105,9.4,0,0,0,58.33,100.2,876,2.4,59,86.72
3,15,20.7,8,0.103,9.0,26,205,39,47.12,86.19,877,2.4,78,111.04
3,15,24.5,9,0.103,8.1,73,632,264,35.2,72.47,877,2.4,38,45.92
3,15,27.6,10,0.103,6.6,98,798,512,26.48,58.78,877,2.4,315,0.0
3,15,29.8,11,0.104,5.5,115,880,732,21.54,45.48,877,2.4,289,0.0
3,15,31.2,12,0.102,5.0,124,926,899,19.26,33.18,877,2.4,283,0.0
3,15,31.8,13,0.105,4.8,132,945,998,18.25,23.55,876,2.4,283,0.0
3,15,31.9,14,0.107,4.5,134,948,1020,17.86,20.82,876,2.4,285,0.0
3,15,31.5,15,0.105,4.6,130,938,964,18.41,27.15,876,2.4,287,0.0
3,15,30.7,16,0.105,4.8,122,907,834,19.51,38.27,876,2.4,289,0.0
3,15,29.5,17,0.104,5.0,109,852,644,21.16,51.12,876,2.3,291,0.0
3,15,27.8,18,0.096,5.2,87,754,410,23.71,64.64,876,2.2,295,0.0
3,15,25.5,19,0.092,5.8,56,524,161,28.26,78.4,876,2.1,294,0.0
3,15,22.8,20,0.087,6.9,0,0,0,35.81,92.34,877,2.0,285,66.95
3,15,21.4,21,0.084,7.6,0,0,0,41.12,106.15,877,1.9,284,74.61
3,15,20.8,22,0.081,7.9,0,0,0,43.4,119.72,877,1.9,344,71.16
3,15,20.4,23,0.078,7.8,0,0,0,44.11,132.76,877,1.9,86,71.26
3,15,20.1,24,0.077,7.6,0,0,0,44.28,144.58,877,1.9,80,66.42
3,16,19.6,1,0.074,7.5,0,0,0,45.43,153.48,877,1.8,51,70.94
3,16,18.8,2,0.073,7.6,0,0,0,48.3,155.9,876,1.8,350,81.03
3,16,18.0,3,0.076,7.9,0,0,0,51.77,150.23,876,1.8,349,103.13
3,16,17.6,4,0.079,8.1,0,0,0,53.66,139.76,877,1.9,1,103.3
3,16,17.4,5,0.078,8.1,0,0,0,54.39,127.29,877,1.8,9,99.95
3,16,17.3,6,0.078,8.1,0,0,0,54.77,113.98,877,1.8,18,100.01
3,16,17.2,7,0.078,8.2,0,0,0,55.63,100.29,877,1.8,22,107.84
3,16,19.7,8,0.079,8.8,25,241,40,49.29,86.27,878,1.8,17,99.83
3,16,22.6,9,0.079,10.0,67,680,271,44.87,72.56,878,1.7,346,0.0
3,16,25.1,10,0.077,10.2,89,843,524,39.15,58.89,878,1.7,326,0.0
3,16,27.3,11,0.076,9.8,103,925,750,33.3,45.62,878,1.6,308,0.0
3,16,29.1,12,0.073,8.7,110,969,919,27.88,33.38,877,1.6,294,0.0
3,16,30.3,13,0.071,7.8,114,994,1023,24.51,23.87,877,1.5,286,0.0
3,16,30.8,14,0.07,7.1,114,999,1045,22.75,21.22,876,1.5,282,0.0
3,16,30.7,15,0.068,6.7,110,990,988,22.17,27.5,876,1.5,279,0.0
3,16,30.2,16,0.067,6.3,103,966,859,22.2,38.56,876,1.4,278,0.0
3,16,29.1,17,0.067,6.0,93,914,663,23.24,51.37,876,1.4,278,0.0
3,16,27.4,18,0.066,6.1,76,817,423,25.73,64.86,876,1.3,279,0.0
3,16,24.7,19,0.066,6.6,50,585,166,31.36,78.62,876,1.3,282,0.0
3,16,21.7,20,0.066,7.8,0,0,0,40.68,92.56,876,1.3,291,54.79
3,16,20.1,21,0.067,8.6,0,0,0,47.39,106.38,877,1.3,314,106.43
3,16,19.4,22,0.068,8.7,0,0,0,50.04,119.97,877,1.3,7,108.73
3,16,19.2,23,0.07,8.5,0,0,0,50.02,133.03,877,1.4,46,108.53
3,16,19.0,24,0.075,8.4,0,0,0,50.08,144.91,877,1.4,64,108.46
3,17,18.7,1,0.083,8.4,0,0,0,51.07,153.87,877,1.5,74,95.75
3,17,18.4,2,0.095,8.5,0,0,0,52.59,156.29,877,1.5,72,95.75
3,17,18.1,3,0.106,8.7,0,0,0,54.17,150.51,876,1.6,52,95.75
3,17,17.8,4,0.11,8.8,0,0,0,55.75,139.95,876,1.6,38,103.61
3,17,17.6,5,0.108,8.9,0,0,0,56.74,127.43,876,1.6,66,104.76
3,17,17.5,6,0.106,8.8,0,0,0,56.59,114.09,876,1.6,101,87.55
3,17,17.4,7,0.104,8.3,0,0,0,55.31,100.38,876,1.6,111,80.78
3,17,20.0,8,0.102,7.9,26,204,39,45.71,86.36,876,1.6,113,74.47
3,17,23.6,9,0.102,8.4,74,651,268,37.93,72.64,877,1.5,151,0.0
3,17,26.5,10,0.103,8.0,99,818,521,31.0,58.99,877,1.5,264,0.0
3,17,28.7,11,0.101,7.3,115,904,745,26.07,45.76,876,1.5,271,0.0
3,17,30.2,12,0.093,7.0,121,958,918,23.29,33.58,876,1.4,272,0.0
3,17,31.2,13,0.09,6.7,124,981,1019,21.53,24.19,875,1.4,269,0.0
3,17,31.6,14,0.089,6.4,125,986,1041,20.73,21.62,874,1.4,265,0.0
3,17,31.6,15,0.09,6.2,123,974,983,20.46,27.86,874,1.4,262,0.0
3,17,30.8,16,0.092,6.2,116,942,850,21.41,38.85,874,1.4,260,0.0
3,17,29.6,17,0.093,6.4,105,884,654,23.12,51.62,874,1.4,259,0.0
3,17,27.6,18,0.09,6.7,85,778,413,26.64,65.09,875,1.4,261,0.0
3,17,24.6,19,0.09,7.6,55,531,157,33.66,78.84,875,1.4,268,0.0
3,17,21.6,20,0.09,8.9,0,0,0,44.37,92.78,876,1.4,282,32.5
3,17,19.8,21,0.092,9.8,0,0,0,52.64,106.6,877,1.4,304,64.36
3,17,19.1,22,0.093,10.1,0,0,0,55.82,120.21,877,1.4,347,70.77
3,17,18.8,23,0.091,9.9,0,0,0,56.4,133.31,877,1.4,21,70.77
3,17,18.7,24,0.088,9.7,0,0,0,55.78,145.23,877,1.4,50,90.16
3,18,18.6,1,0.084,9.4,0,0,0,55.19,154.26,877,1.3,69,79.37
3,18,18.4,2,0.081,9.2,0,0,0,55.19,156.67,876,1.3,70,80.37
3,18,18.0,3,0.079,9.2,0,0,0,56.27,150.78,876,1.3,62,93.06
3,18,17.6,4,0.078,9.1,0,0,0,57.33,140.13,876,1.3,63,97.03
3,18,17.4,5,0.077,8.9,0,0,0,57.33,127.56,876,1.3,75,81.67
3,18,17.3,6,0.076,8.5,0,0,0,56.32,114.19,876,1.3,82,92.53
3,18,17.6,7,0.073,8.0,0,0,0,53.28,100.47,876,1.3,83,103.67
3,18,20.5,8,0.07,7.4,24,262,40,42.75,86.44,876,1.3,75,112.17
3,18,24.3,9,0.069,7.5,176,32,186,34.11,72.73,877,1.3,26,65.51
3,18,27.0,10,0.07,7.0,319,139,390,28.1,59.1,877,1.3,321,0.0
3,18,28.7,11,0.073,6.7,260,621,692,24.91,45.9,877,1.3,308,0.0
3,18,29.8,12,0.079,6.8,397,266,618,23.49,33.79,877,1.4,300,0.0
3,18,30.1,13,0.086,7.2,122,982,1016,23.75,24.51,876,1.4,294,0.0
3,18,30.0,14,0.095,7.7,129,976,1034,24.82,22.03,876,1.5,292,0.0
3,18,29.6,15,0.105,8.2,131,953,971,26.24,28.21,876,1.6,291,0.0
3,18,28.8,16,0.114,8.6,128,915,837,28.24,39.14,876,1.6,292,0.0
3,18,27.7,17,0.119,9.0,116,846,639,30.96,51.87,877,1.7,293,0.0
3,18,26.2,18,0.122,9.5,96,726,399,34.95,65.32,877,1.7,294,0.0
3,18,24.1,19,0.122,10.2,60,466,148,41.47,79.05,877,1.7,295,25.71
3,18,21.8,20,0.118,11.2,0,0,0,51.02,93.0,878,1.7,289,166.71
3,18,20.3,21,0.114,11.9,0,0,0,58.32,106.83,878,1.7,295,132.38
3,18,19.9,22,0.112,12.0,0,0,0,60.24,120.45,878,1.7,52,112.07
3,18,19.4,23,0.116,11.8,0,0,0,61.27,133.58,878,1.8,78,111.65
3,18,19.0,24,0.129,11.6,0,0,0,62.32,145.56,878,1.9,41,106.34
3,19,18.4,1,0.145,12.0,0,0,0,66.21,154.64,879,2.0,3,104.89
3,19,17.8,2,0.15,12.5,0,0,0,71.33,157.05,878,2.0,349,102.45
3,19,17.3,3,0.149,13.0,0,0,0,75.73,151.06,878,2.0,352,97.6
3,19,17.2,4,0.147,13.1,0,0,0,76.9,140.31,878,2.0,4,96.7
3,19,17.3,5,0.142,13.0,0,0,0,76.06,127.69,878,2.0,24,96.7
3,19,17.4,6,0.137,12.8,0,0,0,74.58,114.29,878,2.0,44,96.7
3,19,17.5,7,0.135,12.5,0,0,0,72.63,100.55,878,2.1,59,99.67
3,19,19.7,8,0.135,12.3,25,147,34,62.41,86.52,879,2.1,61,102.64
3,19,22.6,9,0.136,12.5,82,581,253,52.94,72.82,879,2.2,12,44.94
3,19,25.3,10,0.136,12.2,111,760,501,44.14,59.2,880,2.2,320,0.0
3,19,27.3,11,0.135,12.1,129,848,718,38.79,46.05,880,2.3,304,0.0
3,19,28.7,12,0.068,12.1,106,952,895,35.77,34.0,880,2.3,298,0.0
3,19,29.4,13,0.07,12.3,112,970,992,34.82,24.83,879,2.3,295,0.0
3,19,29.4,14,0.072,12.4,114,972,1013,35.19,22.43,879,2.3,293,0.0
3,19,29.2,15,0.071,12.4,111,962,955,35.54,28.57,878,2.3,292,0.0
3,19,28.6,16,0.072,12.2,105,934,826,36.3,39.43,878,2.2,291,0.0
3,19,27.6,17,0.073,11.9,94,877,633,37.74,52.12,878,2.2,292,0.0
3,19,26.1,18,0.073,11.8,77,773,397,40.84,65.55,878,2.1,295,0.0
3,19,23.9,19,0.075,11.9,50,525,147,47.02,79.27,878,2.1,296,16.01
3,19,21.7,20,0.075,12.4,0,0,0,55.5,93.22,879,2.1,297,136.44
3,19,20.3,21,0.075,12.8,0,0,0,62.2,107.05,879,2.1,306,132.28
3,19,19.5,22,0.076,13.1,0,0,0,66.36,120.69,880,2.1,339,115.55
3,19,19.0,23,0.079,13.2,0,0,0,68.99,133.85,880,2.1,12,115.46
3,19,18.6,24,0.084,13.3,0,0,0,71.36,145.88,880,2.2,17,107.49
3,20,18.2,1,0.091,13.5,0,0,0,73.99,155.03,880,2.2,11,88.34
3,20,17.8,2,0.097,13.7,0,0,0,76.94,157.43,880,2.3,3,93.77
3,20,17.4,3,0.102,13.9,0,0,0,80.04,151.32,879,2.3,0,93.77
3,20,17.0,4,0.109,14.1,0,0,0,83.19,140.49,879,2.3,6,104.71
3,20,16.7,5,0.116,14.2,0,0,0,85.14,127.81,879,2.3,23,106.02
3,20,16.7,6,0.121,14.0,0,0,0,84.26,114.39,879,2.3,43,104.59
3,20,16.9,7,0.117,13.7,0,0,0,81.21,100.64,879,2.2,61,102.88
3,20,20.0,8,0.107,13.2,24,179,35,64.96,86.59,879,2.1,71,114.79
3,20,23.5,9,0.097,12.6,71,640,259,50.28,72.91,879,2.0,54,61.78
3,20,26.3,10,0.09,11.2,93,819,510,38.9,59.31,879,1.9,337,35.7
3,20,28.4,11,0.086,10.2,106,903,731,32.19,46.19,879,1.9,260,53.15
3,20,29.7,12,0.075,9.7,109,955,899,28.95,34.22,878,1.9,261,5.41
3,20,30.3,13,0.077,9.8,116,974,997,28.08,25.15,878,1.9,264,0.0
3,20,30.3,14,0.08,10.1,119,975,1017,28.62,22.83,878,1.9,266,0.0
3,20,29.9,15,0.06,10.3,104,980,962,29.69,28.93,877,1.9,266,0.0
3,20,29.1,16,0.061,10.5,99,954,833,31.55,39.73,877,1.8,264,0.0
3,20,27.8,17,0.061,10.8,88,900,638,34.62,52.38,877,1.8,263,0.0
3,20,26.1,18,0.061,11.0,73,796,399,38.89,65.78,878,1.8,263,0.0
3,20,23.8,19,0.06,11.3,46,558,148,45.53,79.49,878,1.7,264,25.2
3,20,21.7,20,0.058,11.9,0,0,0,53.81,93.44,879,1.7,264,94.92
3,20,20.4,21,0.057,12.4,0,0,0,59.99,107.28,879,1.6,259,95.25
3,20,19.7,22,0.056,12.5,0,0,0,63.2,120.93,880,1.6,223,115.81
3,20,19.1,23,0.054,12.3,0,0,0,64.78,134.12,880,1.5,97,115.14
3,20,18.8,24,0.053,11.9,0,0,0,64.36,146.2,879,1.5,81,104.82
3,21,18.6,1,0.052,11.5,0,0,0,63.41,155.42,879,1.5,73,92.36
3,21,18.5,2,0.051,11.1,0,0,0,62.19,157.81,879,1.5,69,81.89
3,21,18.5,3,0.051,10.8,0,0,0,60.89,151.59,878,1.5,66,77.59
3,21,18.3,4,0.051,10.6,0,0,0,60.88,140.66,878,1.5,58,81.58
3,21,18.0,5,0.052,10.5,0,0,0,61.61,127.94,878,1.5,41,80.21
3,21,17.4,6,0.052,10.4,0,0,0,63.38,114.48,878,1.4,32,84.48
3,21,16.9,7,0.052,10.0,0,0,0,64.0,100.72,878,1.4,41,100.43
3,21,19.1,8,0.052,9.7,21,284,38,54.28,86.67,879,1.4,61,109.05
3,21,22.4,9,0.052,9.5,58,726,270,43.9,73.0,879,1.4,128,51.83
3,21,25.8,10,0.053,8.2,78,877,524,32.67,59.42,879,1.4,223,8.43
3,21,28.1,11,0.056,7.3,92,943,743,26.94,46.34,879,1.5,242,0.0
3,21,29.5,12,0.06,7.2,102,979,910,24.63,34.43,879,1.5,248,0.0
3,21,30.0,13,0.065,7.3,110,994,1007,24.18,25.48,878,1.5,249,0.0
3,21,30.2,14,0.071,7.5,114,989,1023,24.23,23.23,878,1.6,249,0.0
3,21,29.9,15,0.076,7.7,114,974,964,24.85,29.28,877,1.6,247,0.0
3,21,29.2,16,0.077,7.8,108,943,830,26.12,40.03,877,1.6,245,0.0
3,21,28.1,17,0.078,7.9,97,886,634,28.09,52.64,877,1.6,243,0.0
3,21,26.5,18,0.077,8.1,79,780,396,31.22,66.02,877,1.5,239,0.0
3,21,24.1,19,0.075,8.5,49,528,143,37.08,79.71,878,1.5,239,18.48
3,21,21.6,20,0.073,9.5,0,0,0,46.05,93.65,878,1.5,240,107.54
3,21,20.1,21,0.072,10.2,0,0,0,52.98,107.5,879,1.5,231,163.39
3,21,19.4,22,0.072,10.5,0,0,0,56.23,121.17,879,1.5,198,198.28
3,21,19.0,23,0.073,10.4,0,0,0,57.48,134.39,879,1.6,132,198.28
3,21,18.8,24,0.073,10.2,0,0,0,57.5,146.52,879,1.6,105,198.28
3,22,18.7,1,0.075,10.0,0,0,0,57.15,155.81,879,1.6,85,187.83
3,22,18.6,2,0.076,10.0,0,0,0,57.25,158.19,879,1.6,61,167.81
3,22,18.2,3,0.078,10.0,0,0,0,58.79,151.85,879,1.6,35,114.8
3,22,17.8,4,0.08,10.0,0,0,0,60.4,140.83,879,1.6,27,114.8
3,22,17.4,5,0.082,10.0,0,0,0,61.85,128.06,879,1.7,45,138.25
3,22,17.1,6,0.085,9.9,0,0,0,62.43,114.58,879,1.7,65,230.06
3,22,16.9,7,0.086,9.6,0,0,0,62.18,100.81,880,1.6,74,267.15
3,22,19.3,8,0.087,9.3,23,203,34,52.49,86.75,880,1.6,73,205.11
3,22,22.8,9,0.087,9.5,69,659,260,42.78,73.09,880,1.6,35,50.14
3,22,26.0,10,0.086,8.9,92,828,511,34.02,59.53,880,1.6,252,0.0
3,22,28.5,11,0.087,8.3,107,907,732,28.08,46.49,880,1.6,247,0.0
3,22,30.1,12,0.089,7.9,118,949,898,24.97,34.65,879,1.6,248,0.0
3,22,31.0,13,0.095,7.7,127,964,995,23.41,25.8,879,1.6,252,0.0
3,22,31.1,14,0.101,7.7,131,961,1012,23.24,23.63,878,1.7,254,0.0
3,22,30.7,15,0.105,7.8,130,946,952,23.96,29.64,878,1.7,253,0.0
3,22,29.7,16,0.108,8.0,123,911,818,25.64,40.32,877,1.7,250,0.0
3,22,28.3,17,0.11,8.2,111,847,622,28.2,52.89,878,1.7,248,0.0
3,22,26.2,18,0.157,8.6,105,672,376,32.76,66.25,878,1.7,246,0.0
3,22,23.3,19,0.163,9.5,62,381,129,41.53,79.93,879,1.8,248,28.32
3,22,20.5,20,0.179,10.8,0,0,0,53.82,93.87,880,1.9,258,106.82
3,22,19.0,21,0.204,11.7,0,0,0,62.6,107.73,881,1.9,280,123.59
3,22,18.4,22,0.22,12.1,0,0,0,66.55,121.41,881,2.0,327,123.59
3,22,18.4,23,0.218,12.0,0,0,0,66.37,134.66,881,2.0,18,134.03
3,22,18.1,24,0.213,11.7,0,0,0,66.24,146.84,880,2.0,93,197.11
3,23,17.8,1,0.212,11.2,0,0,0,65.42,156.19,879,2.0,110,180.32
3,23,17.9,2,0.218,10.8,0,0,0,63.04,158.56,879,2.0,111,105.95
3,23,18.2,3,0.23,10.4,0,0,0,60.38,152.11,878,2.0,99,107.57
3,23,18.2,4,0.245,10.2,0,0,0,59.73,141.0,878,2.0,60,101.47
3,23,17.9,5,0.258,10.2,0,0,0,60.83,128.17,878,2.1,8,96.65
3,23,17.6,6,0.267,10.2,0,0,0,62.02,114.67,878,2.1,4,94.47
3,23,17.5,7,0.27,10.2,0,0,0,62.09,100.89,879,2.1,41,94.72
3,23,19.2,8,0.269,10.0,23,61,26,55.04,86.83,879,2.1,72,86.48
3,23,22.7,9,0.266,9.8,108,440,235,44.06,73.18,879,2.1,39,46.27
3,23,26.1,10,0.265,9.1,154,639,477,34.27,59.64,879,2.1,301,0.0
